,content,label
6118,anh có suy nghĩ như thế nào về chương trình 60 Phút Mở nói về vấn đề làm từ thiện?,neutral
6119,"Chức năng Always On Display là đỡ tốn pin bạn nhé, thay vì mình phải sử dụng nhiều thao tác để xem giờ, đọc tin nhắn, xem FB, Zalo, Ing hay cuộc gọi lỡ... thì giờ chỉ cần 1 clink là xong :)",positive
6120,"Tối 16-11 vừa qua, Thủ tướng New Zealand John Key vừa trao giải thưởng đặc biệt cho bà Mai Kiều Liên, Tổng giám đốc Vinamilk nhân kỷ niệm 40 năm hợp tác giữa khối ASEAN và quốc gia này. . Đây là giải thưởng đặc biệt dành cho 40 cá nhân tiêu biểu tại 10 nước ASEAN.",positive
6121,Ban mua MI 4 của xiamao hơn tuy là của tàu nhưng dùng sướng hơn samsung và sony cấu hình hơn hẳn,positive
6122,"Hồ Ngọc Hà "" con đí̉a"", đạo đức không có thì không thể có tư cách mà ngồi nói bốc phét trên truyền hình được”",negative
6123,"Mua air cũ mỏng nhẹ, cho các cụ dễ cầm",positive
6124,VNPT sẵn sàng ứng cứu các sự cố an ninh mạng . #vinaphone #VNPT #sucomang,positive
6125,Bao nhiêu fan có thể đoán được: những tiện ích này được trang bị trên xe máy nào của Honda Việt Nam không? . Gợi ý cho các fan nhé: http://www.Honda.com.vn/vn/xe-may/san-pham/SH-mode-125cc/ . . #Honda #HondaViệtNam #HondaVietNam,neutral
6126,Hàng Androi Ấn chắc hẳn đặc biệt và đáng tin cậy hơn phần lớn các hãng ăn theo vô danh ở TQ. Giá lại quá hấp dẫn!!!,positive
6127,Giá quá là ổn trong phân khúc cao cấp nghe nói ở canada được tặng cả camplus vậy là quá ok rồi,positive
6128,"SH Mode 125 2014 . Đi được 13.000km . Xe nữ đi kỷ còn mới tinh , một đời chủ. . Mua bán công chứng nhanh gọn. . Giá 52 triệu . Liên hệ: inbox hoặc 01227.185813 . Cảm ơn đã xem tin!",positive
6129,Ae cho hỏi có ai mạng VNPT dạo này vào wot hơi bị lag vs ping cao k?k biết do mạng hay là do bên WG k hỗ trợ VN nên thế nhỉ?,negative
6130,"Chán ngán các sản phẩm của apple. chia tay từ lâu rồi ko có hứng quay lại dùng, chẳng qua thấy các trẻ trâu tung hô nhiều quá vào noi vài câu",negative
6131,"► MC Phan Anh bị VTV ""Đấu Tố"" !!! I FULL HD "" 60 Phút Mở - CHIA SẺ TRÊN MẠNG XÃ HỘI ĐỂ LÀM GÌ? . . "" Clip này đang gây bão dư luận...Quan điểm của bạn thế nào về vụ việc này? Suy nghĩ như MC Phan Anh hay bạn hiểu đây chỉ là chiêu trò dàn dựng từ phía nhà đài cố tình làm vậy giống như 1 bộ phim mà thôi??? """,negative
6132,"ACE nào có kế hoạch đi Cô Tô, Quan Lạn mà chưa ""Búc"" vé + Nhà nghỉ thì alo cho iem nhé. Mr Nguyên - 0904.396.118",neutral
6133,Về VN mà 11 triệu là ok,neutral
6134,Kinh của nó chỉ có kotex mới sub được 😂,negative
6135,Bàn thắng 3-1 của Minh nôm (cầu thủ đc bình chọn xuất sắc nhất trận đấu) Viettel- QNK QN,positive
6136,"Chuẩn không cần chỉnh , Anh thích suy nghĩ của Nguyễn Cao Kỳ Duyên 😍😀!!!",positive
6137,Sao ko có cái nào đo được huyết áp nhỉ .,neutral
6138,"Chương trình khuyến mại khủng của VNPT Bình Thuận, khách hàng đóng trước 3 tháng nhận được nhiều ưu đãi: . + Gói cáp đồng 5M: cước hàng tháng 130 ngàn . + Gói cáp quang 8M: cước hàng tháng 150 ngàn. . + Miễn Phí cước hòa mạng, thiết bị Wifi. . => Khách hàng vui lòng truy cập Website VNPT Bình Thuận để biết thệm thông tin chi tiết: . http://binhthuan.VNPT.vn/modules/news_detail.php?news_id=219",positive
6139,"Nếu lựa chọn thì mình chọn của Obi MV1, mình đã trải nghiệm em này rất kết kiểu dáng đẹp và cấu hình chơi game khá tốt.",positive
6140,"Có cho cũng chẳng dùng. Không mang lại ích lợi nhiều mà hàng ngày bận sạc, mệt người.",negative
6141,Viettel Hello =)) vào chơi với các em đi em,neutral
6142,"từng chơi sắp lên vip 7, top 1 LC xong gộp SV cách nhau 37 ngày, nản nghỉ... Acc thì đem cho, chơi MU này quá tốn TG, muốn ko tốn thì 1 tháng phải 8 triệu mới giữ dc top, mức độ chênh lệch giữa tiền - không tiền quá cao SV choi dc 1 tháng là nghỉ hết, lại gộp, gộp xong gamer lại nghỉ, cuối cùng tốn tiền ngu, acc thì bán không ai mua... tóm lại là game của VNG có họ hàng với kotex giờ né",negative
6143,"1. Dài đến 35cm . 2. Thân sau rộng rãi lại ôm sát . 3. Lõi thấm hút siêu tốc . 4. Hệ thống rãnh thấm đa chiều . 5. Vách hai bên chống tràn . 6. Có Kotex Style ban đêm dài 35cm, hết lo suốt những đêm nhiều.",positive
6144,"Ngoài a Viettel suốt ngày nt ra thì chả có ai chúc ngủ ngon hết <("")",neutral
6145,"Cấu hình chỉ có 1GB/2GB RAM, 16GB SSD thì không hiểu nó có thể làm được những gì? Cấu hình thua cả những Tablet cấp thấp cách đây 2 năm của Acer, Dell, Archos...",negative
6146,Kể cả không resize ảnh thì ảnh HTC 10 thực sự sẽ làm bạn hài lòng đó... mình đã mạnh dạn mua và rất hài lòng...,positive
6147,Cám ơn bạn đã tin tưởng sử dụng dịch vụ của VPBank. Mong bạn tiếp tục ủng hộ và đồng hành cùng ngân hàng trong thời gian tới.,positive
6148,"thua con note book 10.1 cua minh,gon nhe pin ok",mix
6149,Mình vẫn trả lời tin nhắn qua watch bằng giọng nói với tiếng Việt OK. Bản watchOS mới còn cho chọn ngôn ngữ ngay trên đồng hồ mà (bấm giữ hình cái mic),neutral
6150,"Quá mắc so với giá trị thật, dòng phổ thông của LG thì lỗi rất nhiều, nhất là loạn cảm ứng và màn hình ám vàng,. Khoảng 4,1 triệu có thể mua Zenfone max pin 5k, cấu hình trên hẳng con này, dùng bền hơn nhiều.",negative
6151,Bao nhiêu like (y) cho em Exciter 150 này nhỉ? :O,neutral
6152,Chào Uber ! . Tại sao tôi mail về Email của Uber : partners.hanoi@Uber.com mà mail trả lời tự động cứ báo lỗi là sao vậy Uber ?,negative
6153,Các bạn đi du lịch đảo Cô Tô vào ngày 12/7 sẽ được chứng kiến một cuộc đua vô cùng hấp dẫn: giải đua 3 môn phối hợp lần đầu tiên được tổ chức tại đảo Ngọc Cô Tô. null,positive
6154,Chỉ đường từ đại an ( quẳng quế ) lên chỗ cỏ lâu giùm cái #VNPT,neutral
6155,Xin ad đăng 1 bài . Công ty CPM đang tuyển dụng 1 bạn làm nhân viên trưng cho ngành hàng Nestle lương từ 5tr đến 7tr ai có nhu câu liên hệ số điên thoại để biết thêm thông tin 093.147.70.76 Mr. Quân,neutral
6156,Giới thiệu cho bạn bè cài Uber và nhập mã: DAKUber để nhận 100k nhé Mã khuyến mãi Uber 100.000đ,positive
6157,nãy giờ cứ tưởng 3g lag chửi Viettel...haizz có lỗi với mấy chú Viettel dễ sợ,negative
6158,"Hiện tại mua trên lazada rẻ nhất rồi 820k Pin con này trâu, nếu xài bình thường nó trụ dc hơn 40 ngày cho 1 lần xạc, tui xài 19 ngày rồi mà mới mất có 41% pin gởi từ Nokia1202 của tôi",neutral
6159,"Vans classic chất da về hàng . Khỏi cần bàn chất lượng với dòng vans này nhỉ các chế . Size từ 39-43 . Call ngay 0963 990 878 để mua hàng . Hoặc ghé số 64 Trần Cung, Cầu Giấy, HN . ---------------------------------- . Shop ship hàng toàn quốc . • Ship cod VNPT . • Ship xe null",neutral
6160,"Sai rồi nhé, không phỉa tự nhiên mà samsung phải tự làm chip cho mình, hoặc dùng những con đắt tiền hơn, cảm biến ảnh đắt tiền hơn phần còn lại của thế giới. Bạn đã bao giờ biết đến khái niệm xem video trên thiế bị này ""trơn hơn"" trên thiết bị khác, camera máy này ""trơn hơn"" camera trên thiết bị khác chưa. Nếu bạn là dân làm phim, chụp ảnh, hoặc mê phim bạn sẽ hiểu, video và camera của samsung luôn cho 1 sự ""trơn hơn"" các đối thủ. Điều đó chứng tỏ là chip của họ mạnh hơn, thuật toán xử lý tốt hơn, cảm biến tốt hơn... Và những người cầu toàn về ảnh ọt video như mình luôn cực kỳ khắt khe vấn đề này",positive
6161,"Tin vui cho các thuê bao trả trước đây!!!! . Từ ngày 26/5/2016 đến hết ngày 31/7/2016, VNPT VinaPhone bổ sung gói cước 088 trả trước mới - Vina088 Basic. . Chỉ với 50.000 đồng/SIM có ngay 150.000 đồng/5 tháng. Tặng ngay 100% giá trị thẻ nạp cho thẻ nạp đầu tiên và 50% giá trị thẻ nạp cho 05 thẻ tiếp theo. . Chi tiết liên hệ: 18001166; (04) 1080 hoặc truy cập: http://hanoi.VNPT.vn/web/tintuc_chitiet.asp?news_id=6948 để biết thêm chi tiết.",positive
6162,Cô này xinh gấp mấy lần hồ ngọc hà.,positive
6163,Thông điệp: Kotex style ban đêm 35cm mới mang lại cảm giác an toàn tối đa,positive
6164,Về VN giá 200nghìn mua 10 chiếc,positive
6165,Ngon quá đi thôi. .,positive
6166,"Nói chung là vác nhiều nặng túi mà cũng chẳng có hiệu quả công việc, so với tablet windows thì giờ ipad quá mất điểm rồi, đa phần sài win cho công việc, chứ ipad ít phù hợp với công việc chuyên môn quá. Lướt web, gửi email ư ? Xưa rồi diễm. Excell, word ... cứ xem cái ipad nó mần được những thứ này cũng đến hết hơi. Giờ là thời của win + table + wifi + 3g + phone một thiết bị máy tính bảng thay thế laptop, điện thoại... tất cả trong một phục vụ cho nhu cầu từ công việc, giải trí ở bất cứ đâu.",negative
6167,đang dùng galaxy note 4 đợi note 8 ra thì cưới em note 5 về dùng :)),neutral
6168,Phải bán 6 tr mới đúng,neutral
6169,Thật là tuyệt vời! Thật không thể tin nổi!,positive
6170,"Em thấy pin em này quá ngon luôn. Tại em cũng có em này mà bị bể mất cạnh viền nhìn mất thẩm mĩ quá, nên muốn trùng tu nhan nhan sắc cho em nó chút.",positive
6171,SH Mode gan dc ko SHop,neutral
6172,Bphone lần này có mua 1 tặng 1 và giữa giá như Bphone trc đó thì sẽ như thế nào ae ? :3,neutral
6173,Nhanh tay cài đặt ứng dụng! VNPT VINAPHONE - Chúng tôi hỗ trợ 24/07 - Mọi tiện ích nhu cầu dịch vụ di động của bạn do chính bạn lựa chọn- Hãy sẵn sàng làm chủ công nghệ với dịch vụ di động Vinaphone - Nhanh chóng - Tiện ích - Chính Xác - Dễ hiểu - Khác biệt - Đẳng cấp.,positive
6174,"Vào hồi 4 giờ 30 phút 19/7, tại khu Tây Nam thôn Hồng Vàn (cách Cửa Vành khoảng 800m), huyện Cô Tô (Quảng Ninh), tàu chở dầu QN-0222-TS trên đường từ... . . http://tintunggiay.com/tau-cho-dau-bi-chim-tai-vung-bien-co-to/",neutral
6175,mình cũng đang xài 1s hehe,neutral
6176,cố gắng để có 1 ẻm này !,positive
6177,Mấy chú cứ hát thoải mái nhé vì tôi đã lỡ yêu ss note 7 mất rồi.,positive
6178,Tóm lại ai là fan kotex thì vô điểm danh :)),neutral
6179,Super Kotex vs Long Dú :(,neutral
6180,Máy xấu và chạy Windows Phone thì dẹp.,negative
6181,nhìn tổng quan vẫn thik Exciter hơn,positive
6182,nước ngọt Rồng Đỏ hân hạnh tài trợ chương trình này -_-,neutral
6183,Phim 4K HDD thừa sứa tải và xem bác à. Phim 8K còn xem online được nói chi store 4k trong HDD mà xem ko được.,neutral
6184,mình đang dùng gói mạng 160k/ 1 tháng. tốc độ là bao nhiêu mbps vậy VNPT,neutral
6185,De danh tiên mưa nua cai,neutral
6186,Mình muốn mua bô Exciter 135 zin chưa móc . Bên bạn có . Alo cho mk 0982890894,neutral
6187,"Các công đoạn hình thành sản phẩm của Mô hình Việt- Mô hình Phương án dự thi trụ sở VNPT- Tháng 7, 2009",neutral
6188,Exciter em đang giúp anh thực hiện ước mơ ko xa! Trần Thị Thu Thảo Thu Hoài,positive
6189,"Giá k tốt bằng xiaomi, thấy xiaomi ok hơn.",negative
6190,cho mình hỏi từ hà nội đi Cô Tô thì xe mình xuống bến nào là gần nhất?. giá vé bnhieu/ng và xuất phát từ bến xe nào của hà nội?,neutral
6191,"ko phải nói tung hô ko đâu, có lương cả đấy, thử ko công xem có ai thèm tung với hô ko.",neutral
6192,Nestle tại Đền Hùng 😃😃😃,neutral
6193,Sầm Sơn về đêm!❤️,neutral
6194,Thực sự hy vọng Iphone có thiết kế đẹp hơn. Nếu đúng như này thì buồn quá,mix
6195,Sản phẩm của Nestle giúp phụ nữ tiết kiệm thời gian làm bữa sáng mà lại đủ dinh dưỡng.,positive
6196,Chả biết có tốt không cơ mà xài mãi chả thấy làm thao... kekeke,neutral
6197,"950 xl mà chậm hả bạn hư cấu quá,còn chuyện fb post bài thì khiong thể đỏi lỗi cho máy được nhé. Wp nổi tiếng là hđh mượt và ổn định b nhé",positive
6198,Đối tượng ăn cắp xe của nạn nhân ở Phúc yên sáng sớm nay. . Xe SH Mode 88h1-12646 . Ai biết hãy alo 0975528521 giúp nạn nhân tìm lại xe và trừng trị tội phạm nhé. . Thanh niên trai tráng không lo làm ăn mà đi cướp đồ người khác là sao.,negative
6199,"Tôi đang dùng còn Lenovo Thinkpad E430 được 2,5 năm rồi, mong nó hỏng để đổi em khac mà nó chả hỏng, chắc phải lấy búa đập cho nhanh hỏng thôi. Mình dân kinh doanh nên dùng nguyên ngày và cả đêm mà pin vẫn còn OK, nói chung rất hay lòng khi mua em này...",positive
6200,Bản có 3G à ad? Nếu bản chỉ có wifi thì giá gần bằng bên Viettel rồi 😐,neutral
6201,để làm việc thì rất tốt.,positive
6202,Vẫn hâm mộ dòng mate của huawei nhưng dấu hỏi cho mấy a top tàu là thế kỉ nào rồi còn full hd cho 1 siêu phẩm vậy nhỉ ??,mix
6203,Nói cho mà nghe chứ VNPT ping chơi CFTQ là số dzách đấy mấy chú.,negative
6204,"Đắng lòng cho bác muốn dùng TV thay cho màn hình máy tính, cặp mắt của bác chắc mau đi bụi lắm đây. Màn dành cho PC nó khác hẳn TV, độ phân giải, độ sáng nó phù hợp hơn TV khi nhìn gần",neutral
