,Unnamed: 0,content,label
6659,6659,chất_lượng tốt rẻ bền đẹp nhưng không bao_giờ tôi mua bản_thân và gia_đình đã và đang tẩy_chay hàng tq,negative
6660,6660,bạn này fan cuồng xbox rồi kinect tốt nhưng chỉ dành cho số_ít games bán kèm xbox là không cần_thiết,neutral
6661,6661,nhất_định phải mua một em này mới được quá tuyệt,positive
6662,6662,các sản_phẩm của ấn_độ luôn đứng đầu phân khúc thị_trường rẻ_tiền nhất thế_giới như ôtô xe_máy viễ cuối tuần đến sorae mà gặp thần_tượng của mình thì cũng thú_vị nhỉ like nếu bạn là fan của tóc_tiên hồ ngọc hà thu minh hà_kiều anh giáng my bảo sơn thanh hằng nhé đây là những gương_mặt ad thường thấy xuất_hiện ở sorae đấy,positive
6663,6663,quang cáo dầu_gội clear mà nó làm qá,negative
6664,6664,để nghe nhạc thôi_thì mua cái này trang_trí luôn nếu muốn thưởng_thức âm_nhạc thì mua phí tiền vì đây không phải là dòng sản_phẩm thông_thường,negative
6665,6665,mình luôn tin_tưởng các sản_phẩm của vietfoods bé thì dùng thạch sữa_chua abc còn mẹ thì nghiện xúc_xích mất rồi chim_sẻ sa_mạc cát thuỷ_tinh ánh trăng buồn trí nguyễn_quốc,positive
6666,6666,th true milk thật_sự tự_nhiên,positive
6667,6667,camera đẹp thiệt,positive
6668,6668,viettel kính liền cảm_ứng nên phải thay cảm_ứng b nhé,neutral
6669,6669,thôi ráng thêm tí hoặc chờ giảm_giá mua zenfone ba còn ngon hơn được cái camera trước làm_cao vậy chứ chụp chưa biết thế_nào cam sau thì luôn cùi màn_hình kém,negative
6670,6670,giao_diện quá đẹp mà hình quá đỉnh,positive
6671,6671,chữ còn thiếu đều là m màng dệt siêu mềm klq nhưng mẫu_mã mới của kotex rất đáng yêu nha,positive
6672,6672,thề luôn cuối film con kotex chết không nhắm_mắt,negative
6673,6673,giá mắc quá ai mà mua,negative
6674,6674,cô_tô park công_viên_nước bơm hơi trên bãi biển lớn nhất việt_nam ivivu com cách trung_tâm thị_trấn cô_tô khoảng km cô_tô park là một khu vui_chơi riêng rộng đến m² được xây_dựng ngay trên bãi biển hồng vàn,neutral
6675,6675,hồng vàn cô_tô,neutral
6676,6676,cho vay tín_chấp theo lương liên_hệ vpbank không cần thế_chấp tài_sản khoản vay từ mười triệu đến triệu thủ_tục đơn_giản nhanh_chóng lãi_suất cạnh_tranh,positive
6677,6677,èo ở mỹ mà vẫn thường_xuyên phai dành h bay đi bay lại để họp à về việt_nam sống đi bạn với trình_độ của bạn chắc_chắn chả cần ra khỏi nhà như ông sếp cũ của mình có thấy đến cty bao_giờ quên chưa đựoc dùng bao_giờ nên muốn hỏi bạn chút nó có camera không mình muốn đeo nó ở chân để soi nên trên quá có chức_năng ra_lệnh bằng giọng nói không có thì nó có hơn điện_thoại không mình không thích đứng giữa đường nói lảm_nhảm mà cái màn_hình bé vậy chắc mình bấm không nổi nó có_thể kết_nối đến máy_chiếu và máy_in qua mạng không dây không theo như bạn nói phải cắm đt vô máy chiều rồi dùng cái đồng_hồ như kiểu điều_khiển_từ_xa nếu vậy mình kết_nối đt với máy_chiếu qua mạng wf rồi cầm đt dùng luôn_tiện hơn nó có tính_năng gì nhận biét mình đang nhìn vô nó không hay_là lúc_nào nó cũng sáng or là muốn nhìn phải ấn hay lắc đêm đeo mà nó sáng có_vẻ dị nhỉ giống mấy cái đồng_hồ phát_quang quá đựoc cái là không sợ bị nguời khác đung vô lúc nhận tin nhắn hay em mail mình có_thể soạn tin trả_lời không hay lại phải rút đt ra trả_lời à nó có sạc không dây không và dùng nó có nóng không nếu nóng mình sẽ mua nó dùng vào mùa đông có_lẽ có lợi cho sức_khoẻ còn nữa khi nên máy_bay có cần tắt đồng_hồ không bạn nhu_cầu mình có thế thôi mình không biết_mấy cái chức_năng thanh_toán đó thế_nào vì không có để dùng bên mmỹ sống tiện thật nhưng mình không cần vì lúc_nào cũng phải mang theo ví để đựng giấy_tờ chỗ mình không mang thẻ với hộ_chiếu mà bị cảnh_sát hỏi là có vấn_đề hơn_nữa đt cũng có chức_năng đó,negative
6678,6678,cứ iphone thì mới đẳng_cấp ah người càng giàu thì người ta càng sài cục gạch đó,neutral
6679,6679,chờ_đợi em này,positive
6680,6680,nạp tiền điện_thoại chưa bao_giờ đơn_giản hơn thế với dịch_vụ ngân_hàng điện_tử của gpbank chỉ với các thao_tác đơn_giản dưới đây chi_tiết vui_lòng liên_hệ miễn_phí cuộc_gọi hoặc,positive
6681,6681,chúc_mừng các bác đã nhận được hàng ưng_ý nhé,positive
6682,6682,cuối tuần này thời_tiết ở sầm_sơn ra sao ad ơi xem hộ mình với nhé cảm_ơn sờ kiu,neutral
6683,6683,cũng đúng chuột xài cả chục con tá lả thương_hiệu nhưng cuối_cùng con vác đi mọi nơi vẫn là con xornet không đau cổ_tay cho_dù xài nhiều,positive
6684,6684,không có gì đặc_sắc cả mặt sau xấu đến mức khó tin thôi em xài sony z cho nó lành,mix
6685,6685,điện_thoại tq giá tr để mua note năm xách tay ý_nghĩa hơn,negative
6686,6686,ngày thứ người_dân sầm_sơn vẫn tập_trung về trụ_sở ubnd tỉnh thanh_hoá và tỉnh_uỷ đòi trả lại mình bãi biển công_an phải huy_động thêm nhiều cảnh_sát bảo_vệ,negative
6687,6687,huy thành siêu_nhân kotex biến_hình,neutral
6688,6688,đêm khuya khách tới lụm nhanh gọn lẹ sh mode không cần trả_giá cảm_ơn anh_em đã tin_tưởng đang còn chiếc xipo giá tr bao rút gốc liên_hệ,neutral
6689,6689,hãy dùng kotex siêu mỏng cảnh để tự_tin là chính mình nha,positive
6690,6690,xác_nhận là thiết_bị giải_trí đa_phương_tiện mà dám cho màn full hd inch,neutral
6691,6691,con_mẹ ra sv mới đua top nó ăn code phát lv x cmnr đua cc gì nữa nói_chung game đéo công_bằng hút máu như kotex,negative
6692,6692,siêu kinh_điển thật tuyệt nếu sở_hữu một em,positive
6693,6693,nestle luôn đồng_hành cùng gia_đình tôi,positive
6694,6694,mình thì từ trước tới giờ không có duyên với nestle nên tham_gia hoài mà chưa lần nào được may_mắn,negative
6695,6695,tuyệt đấy sam sung biến ý_tưởng thành sản_phẩm cực nhanh,positive
6696,6696,nắp lọc nhớt đồ_chơi xe exciter địa_chỉ lý nam đế p q hcm dt ship toàn_quốc khách trả phí ship,neutral
6697,6697,sữa_tươi vinamilk mỗi ngày mình đều uống hai hộp nè,positive
6698,6698,sc d unlock phẩn mềm ok dùng ổn định update thoải mái không bị lock lại giá bạn liên hệ trực tiếp với các cửa hàng nhé f c ở vn mình chỉ dùng sim ghép để unlock thui bạn xem thêm thông_tin sim ghép cho điện thoại nhật nhé,positive
6699,6699,mặc kotex,neutral
6700,6700,đánh_giá chủ_quan quá rồi đó loa này kiểu_dáng độc_nhất âm vòm w kết_hợp hai loa nữa không đủ sống đông sao chài,positive
6701,6701,cùng tầm tiền với hai sản_phẩm trên thì bạn có_thể tham_khảo khá nhiều mẫu android cận cao_cấp hoặc cao_cấp và với cấu_hình của các sản_phẩm android cận cao_cấp trở lên thì vấn_đề mà bạn lo_ngại là giật lag sẽ hầu_như không xảy ra chưa kể khi cập_nhật lên phiên_bản hệ_điều_hành mới sẽ càng mượt vì android càng phiên_bản cao càng mượt mình khuyên thật lòng bởi mình cũng đang dùng thực_sự là quá chán với kho ứng_dụng của windows phone từng hy_vọng windows mười mobile sẽ là một cuộc lột_xác ngoạn_mục thế nhưng ứng_dụng nghèo_nàn và chất_lượng kém thì vẫn không cải_thiện được ý_kiến góp_ý của cá_nhân mình mong rằng bạn sẽ có sự lựa_chọn đúng_đắn,neutral
6702,6702,cậu đến mình đang dùng htc vợ dùng s nhé thực_sự ảnh của htc mười va video tốt hơn s đặc_biệt là sắc_màu và độ chi_tiết,positive
6703,6703,sao lại nói game dx nặng được nhỉ nặng hay không do người làm game làm nhiều hiệu_ứng hay không thôi chứ không phải những game chỉnh api dx cho fps cao hơn hẳn so với dx sao,neutral
6704,6704,nâng lên con gt hoặc gtx nhé tuỳ kích_cỡ khe nhìn_chung máy đồng_bộ tù liệu một bản gtx vnđ hai fan mọi người có yêu không nhỉ,neutral
6705,6705,không phải bên a nha vk của bọn a là exciter đồng_nai,neutral
6706,6706,ở miền nam có nước_mắm phú_quốc miền bắc lễ_vật đặc_sản sầm_sơn thanh_hoá ngon tiến vua,neutral
6707,6707,cho mình giá sh mode,neutral
6708,6708,cá_mập có một con cá_mập mấy hôm_nay sao mạng vnpt vào fb chậm quá anh_em có ai bị tình_trạng tương_tự không ftw cung_cấp sản_phẩm tạo kiểu tóc cao_cấp cho nam liên_hệ bảo lê_giới_thiệu sản_phẩm,negative
6709,6709,tôi thích hệ_điều_hành ios vì nó là chuẩn cao nhất trong phân tầng lập_trình di_động,positive
6710,6710,hoàng phúc chuyên đồ_chơi xe các loại chuyên_chế tem đồ_chơi xecác loại exciter wave sirius thiết_kế theo ý_tưởng khách_hàng thống_nhất p q gò_vấp cạnh đình thông tây hội,neutral
6711,6711,smw đầu_tiên phải là một cái đồng_hồ đúng nghĩa đẹp sang báo giờ sau đó là nhỏ gọn pin dùng ngày báo có cuộc_gọi đến lịch hẹn hiển_thị được thông_báo và tin nhắn vậy thôi tham gì cho nó to_tổ_bố chức_năng thừa_thãi không hữu_dụng,negative
6712,6712,kết_thúc buổi từ_thiện của club exciter yên_phong thành_công tốt_đẹp,positive
6713,6713,bữa đọc có trên giờ ra giá gần k thôi chờ wd ra lớp cho r rẻ hơn mà_lại dung_lượng cao hơn,positive
6714,6714,thiết_kế đẹp thật phải_chi đổi tên oppo thành bphone thì hay quá,positive
6715,6715,kotex xì tin tự_tin khoe cá tinh làm con gái thật tuyệt,positive
6716,6716,linh liên vũ xe hôm_qua đi ở sầm_sơn này chị,neutral
6717,6717,ồ rất tiện và gọn,positive
6718,6718,chính giao_diện bất_tiện của ms giết chết nokia,negative
6719,6719,hĩnh hậu hớm kelly vpbank nhìn dễ_thương wa ước gì có một con gấu không có nhưng_mà chó phải có một con,positive
6720,6720,mấy chú ngồi exciter chưa thấy chú nào chạy cho đàng_hoàng cứ phải gầm_gừ chạy nhanh như_thể xe ta là xịn nhất quả_đất,negative
6721,6721,mình mới rước em này về sử_dụng máy khỏi chê,positive
6722,6722,lên lịch tối_sầm sơn đuê,neutral
6723,6723,buồn rơi lệ luôn ở nhà xài viettel lag như lên sàn,negative
6724,6724,marketing không phải là làm thông_điệp ngọn vai_trò của marketing là dẫn_đầu trong chiến_lược của mỗi công_ty nhiều người cứ nghĩ đó chỉ là bán hàng và quảng_cáo nhưng không phải tranbaominh marketing phuthuymarketing chienluoc vinamilk innocom,neutral
6725,6725,khởi_động ngày mới cùng gia_đình nestle nào cả nhà ơi,positive
6726,6726,xin cho mình hỏi bé mình được m giờ mình muốn chuyển qua bột mặn nhưng nestle cerelac bột mặn từ th vậy mình cho bé ăn được ko xin tư_vấn giúp mình cảm_ơn nhiều ạ,neutral
6727,6727,không có của so với note bao năm_tháng cái hình cứ là một chỉ có_điều to hơn theo năm_tháng,negative
6728,6728,pin thế_là kg mua,negative
6729,6729,đẹp nhưng chất_lượng thì chỉ được cái mã mua rồi sẽ hối_hận,mix
6730,6730,có vẻ chất lượng đó mình mới mua lens wide k xài ip mà chất lượng không tốt lắm,mix
6731,6731,hack sữu kotex không liên_quan có cầu thì có cung thôi không ai ép nạp game hay mua vip có đam_mê thì phải đầu_tư thôi,neutral
6732,6732,shop có_mặt lạ sh mode không,neutral
6733,6733,lý_do cái máy này ra_đời để làm gì riêng dung_lượng pin là thấy không có tác_dụng gì rồi,negative
6734,6734,em muon mua em nay,positive
6735,6735,vnpt media chào_đón các startup có_thể ứng_dụng trên hạ_tầng vnpt,neutral
6736,6736,hic các bro cứ dìm lung_tung mình mua ở đây vài lần hôm rồi cũng đặt vidonn a gửi đúng ba ngày về điện_biên mua ba món dự_phòng xiaomi a kích sóng xiaomi được bonus case bàn di chuột nói_chung hàng ngon giá tốt a đang trải_nghiệm quay tay tầm độ mới sáng màn_hình pin sạc tầm h còn lại đang chờ đánh_giá,positive
6737,6737,làm hợp_đồng kéo mạng mà mãi không kéo cho trong khi tiền thì thu rồi cứ bảo mai mai mai xong rồi chẳng thấy mặt_mũi đâu vnpt làm_ăn thất_vọng quá nhân_viên chăm_sóc thì hời_hợt ăn_nói thô_lỗ khách chưa nói xong đã tắt máy,negative
6738,6738,chính_xác hàng cao cao_cấp ultra envy của hp cực tốt tôi đang dùng hp chạy amd a rất hài_lòng nhất là xử_lý đồ_hoạ r seri và true audio,positive
6739,6739,chiều nay năm giờ bạn nào ra bãi_tắm a biển sầm_sơn với tớ không nào tớ có cái quần_đùi hồng tím chấm bi đỏ xinh cực luôn ấy hihi,positive
6740,6740,hay nguyễn_nhật shared hội yêu thích nhà_văn nguyễn_ngọc ngạn s video may at pm · hài kinh_nghiệm quý_báu hơn_nữa đời người nguyễn_ngọc ngạn nguyễn_cao_kỳ duyên,neutral
6741,6741,sh mode trắng giá bao_nhiêu vậy a,neutral
6742,6742,coi nè hoài sơ ry cầm kotex xai rồi nhét miệng bé kia kìa gớm không,neutral
